Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
0.872,1277.0013,2344.2337,2338.0273,0,0.087969676,0.78778175,0.12329483,0.014908685,0.57063636,8.27,3.6691042,0.00087101091
0.873,1275.1614,2341.1138,2334.9625,0,0.087847465,0.78776697,0.12221181,0.014777728,0.56989711,8.27,3.6692768,0.00086331902
0.874,1273.321,2337.994,2331.8971,0,0.087726334,0.78775232,0.12113045,0.014646972,0.56915769,8.27,3.669448,0.00085563991
0.875,1271.4803,2334.8741,2328.8311,0,0.087606283,0.78773781,0.12005075,0.014516414,0.56841812,8.27,3.6696176,0.00084797353
0.876,1269.6393,2331.7543,2325.7645,0,0.087487311,0.78772342,0.11897268,0.014386056,0.56767838,8.27,3.6697856,0.00084031984
0.877,1267.7979,2328.6344,2322.6974,0,0.087369414,0.78770917,0.11789627,0.014255897,0.56693849,8.27,3.6699522,0.00083267882
0.878,1265.9562,2325.5146,2319.6296,0,0.087252593,0.78769504,0.11682149,0.014125935,0.56619843,8.27,3.6701172,0.00082505041
0.879,1264.1141,2322.3947,2316.5613,0,0.087136845,0.78768104,0.11574834,0.013996172,0.56545822,8.27,3.6702807,0.00081743458
0.88,1262.2717,2319.2748,2313.4924,0,0.087022168,0.78766718,0.11467683,0.013866605,0.56471784,8.27,3.6704426,0.00080983129
0.881,1260.4289,2316.155,2310.423,0,0.086908561,0.78765344,0.11360694,0.013737236,0.56397731,8.27,3.6706031,0.00080224051
0.882,1258.5858,2313.0351,2307.353,0,0.086796022,0.78763983,0.11253868,0.013608063,0.56323663,8.27,3.670762,0.00079466219
0.883,1256.7423,2309.9153,2304.2824,0,0.08668455,0.78762635,0.11147204,0.013479085,0.56249578,8.27,3.6709194,0.0007870963
0.884,1254.8985,2306.7954,2301.2113,0,0.086574143,0.787613,0.11040701,0.013350304,0.56175478,8.27,3.6710753,0.00077954281
0.885,1253.0544,2303.6756,2298.1395,0,0.086464799,0.78759978,0.1093436,0.013221717,0.56101363,8.27,3.6712297,0.00077200167
0.886,1251.2099,2300.5557,2295.0673,0,0.086356518,0.78758669,0.1082818,0.013093325,0.56027232,8.27,3.6713826,0.00076447285
0.887,1249.3651,2297.4359,2291.9945,0,0.086249296,0.78757372,0.1072216,0.012965127,0.55953085,8.27,3.671534,0.00075695631
0.888,1247.5199,2294.316,2288.9211,0,0.086143133,0.78756089,0.10616301,0.012837123,0.55878924,8.27,3.6716839,0.00074945202
0.889,1245.6745,2291.1961,2285.8472,0,0.086038027,0.78754818,0.10510602,0.012709313,0.55804747,8.27,3.6718323,0.00074195994
0.89,1243.8286,2288.0763,2282.7728,0,0.085933976,0.78753559,0.10405062,0.012581695,0.55730555,8.27,3.6719792,0.00073448003
0.891,1241.9825,2284.9564,2279.6978,0,0.08583098,0.78752314,0.10299681,0.01245427,0.55656347,8.27,3.6721246,0.00072701226
0.892,1240.1361,2281.8366,2276.6222,0,0.085729035,0.78751081,0.10194459,0.012327037,0.55582125,8.27,3.6722685,0.00071955659
0.893,1238.2893,2278.7167,2273.5461,0,0.085628141,0.78749861,0.10089396,0.012199995,0.55507888,8.27,3.6724109,0.000712113
0.894,1236.4422,2275.5969,2270.4695,0,0.085528296,0.78748654,0.099844912,0.012073145,0.55433635,8.27,3.6725519,0.00070468143
0.895,1234.5947,2272.477,2267.3924,0,0.085429499,0.78747459,0.098797439,0.011946486,0.55359368,8.27,3.6726913,0.00069726187
0.896,1232.747,2269.3572,2264.3147,0,0.085331747,0.78746277,0.097751542,0.011820017,0.55285086,8.27,3.6728293,0.00068985426
0.897,1230.8989,2266.2373,2261.2365,0,0.08523504,0.78745108,0.096707216,0.011693738,0.55210789,8.27,3.6729658,0.00068245859
0.898,1229.0505,2263.1174,2258.1578,0,0.085139375,0.78743951,0.095664459,0.011567649,0.55136478,8.27,3.6731008,0.00067507481
0.899,1227.2018,2259.9976,2255.0785,0,0.085044752,0.78742807,0.094623266,0.011441749,0.55062151,8.27,3.6732343,0.00066770289
0.9,1225.3528,2256.8777,2251.9987,0,0.084951169,0.78741675,0.093583635,0.011316038,0.5498781,8.27,3.6733664,0.00066034279
0.901,1223.5034,2253.7579,2248.9184,0,0.084858623,0.78740556,0.092545562,0.011190515,0.54913455,8.27,3.673497,0.00065299448
0.902,1221.6538,2250.638,2245.8376,0,0.084767114,0.7873945,0.091509044,0.011065181,0.54839085,8.27,3.6736261,0.00064565794
0.903,1219.8038,2247.5182,2242.7563,0,0.08467664,0.78738356,0.090474078,0.010940034,0.54764701,8.27,3.6737538,0.00063833311
0.904,1217.9536,2244.3983,2239.6745,0,0.084587199,0.78737274,0.089440659,0.010815074,0.54690302,8.27,3.67388,0.00063101998
0.905,1216.103,2241.2785,2236.5921,0,0.08449879,0.78736205,0.088408786,0.010690301,0.54615889,8.27,3.6740048,0.0006237185
0.906,1214.2521,2238.1586,2233.5093,0,0.084411412,0.78735149,0.087378454,0.010565714,0.54541462,8.27,3.674128,0.00061642864
0.907,1212.4009,2235.0387,2230.4259,0,0.084325062,0.78734105,0.086349661,0.010441313,0.5446702,8.27,3.6742499,0.00060915037
0.908,1210.5494,2231.9189,2227.3421,0,0.08423974,0.78733073,0.085322403,0.010317098,0.54392564,8.27,3.6743703,0.00060188366
0.909,1208.6976,2228.799,2224.2577,0,0.084155443,0.78732054,0.084296676,0.010193068,0.54318095,8.27,3.6744892,0.00059462847
0.91,1206.8455,2225.6792,2221.1729,0,0.084072171,0.78731047,0.083272478,0.010069223,0.54243611,8.27,3.6746067,0.00058738477
0.911,1204.9932,2222.5593,2218.0875,0,0.083989921,0.78730052,0.082249806,0.0099455629,0.54169113,8.27,3.6747227,0.00058015252
0.912,1203.1405,2219.4395,2215.0017,0,0.083908692,0.7872907,0.081228655,0.0098220865,0.54094601,8.27,3.6748373,0.00057293171
0.913,1201.2875,2216.3196,2211.9153,0,0.083828483,0.787281,0.080209023,0.0096987937,0.54020076,8.27,3.6749504,0.00056572228
0.914,1199.4342,2213.1998,2208.8285,0,0.083749292,0.78727143,0.079190908,0.0095756841,0.53945536,8.27,3.6750621,0.00055852421
0.915,1197.5806,2210.0799,2205.7412,0,0.083671118,0.78726197,0.078174304,0.0094527575,0.53870983,8.27,3.6751724,0.00055133746
0.916,1195.7267,2206.96,2202.6534,0,0.083593959,0.78725264,0.07715921,0.0093300133,0.53796416,8.27,3.6752812,0.00054416201
0.917,1193.8726,2203.8402,2199.5652,0,0.083517813,0.78724343,0.076145622,0.0092074512,0.53721836,8.27,3.6753886,0.00053699782
0.918,1192.0181,2200.7203,2196.4764,0,0.08344268,0.78723435,0.075133537,0.0090850709,0.53647241,8.27,3.6754946,0.00052984486
0.919,1190.1634,2197.6005,2193.3872,0,0.083368557,0.78722539,0.074122951,0.008962872,0.53572634,8.27,3.6755991,0.0005227031
0.92,1188.3084,2194.4806,2190.2975,0,0.083295443,0.78721655,0.073113862,0.0088408539,0.53498013,8.27,3.6757022,0.00051557251
0.921,1186.4531,2191.3608,2187.2074,0,0.083223337,0.78720783,0.072106266,0.0087190165,0.53423378,8.27,3.6758039,0.00050845304
0.922,1184.5975,2188.2409,2184.1167,0,0.083152236,0.78719923,0.071100161,0.0085973593,0.5334873,8.27,3.6759042,0.00050134468
0.923,1182.7416,2185.121,2181.0256,0,0.083082141,0.78719075,0.070095543,0.0084758818,0.53274069,8.27,3.6760031,0.00049424739
0.924,1180.8854,2182.0012,2177.9341,0,0.083013049,0.7871824,0.069092409,0.0083545839,0.53199394,8.27,3.6761005,0.00048716113
0.925,1179.029,2178.8813,2174.842,0,0.082944958,0.78717417,0.068090755,0.0082334649,0.53124706,8.27,3.6761965,0.00048008589
0.926,1177.1723,2175.7615,2171.7495,0,0.082877867,0.78716605,0.067090579,0.0081125247,0.53050005,8.27,3.6762911,0.00047302162
0.927,1175.3153,2172.6416,2168.6566,0,0.082811775,0.78715806,0.066091878,0.0079917627,0.52975291,8.27,3.6763843,0.00046596829
0.928,1173.458,2169.5218,2165.5632,0,0.082746681,0.78715019,0.065094648,0.0078711787,0.52900564,8.27,3.6764761,0.00045892588
0.929,1171.6005,2166.4019,2162.4693,0,0.082682582,0.78714244,0.064098887,0.0077507723,0.52825823,8.27,3.6765665,0.00045189434
0.93,1169.7427,2163.2821,2159.375,0,0.082619477,0.78713481,0.063104591,0.007630543,0.5275107,8.27,3.6766554,0.00044487366
0.931,1167.8846,2160.1622,2156.2803,0,0.082557365,0.7871273,0.062111757,0.0075104905,0.52676304,8.27,3.676743,0.0004378638
0.932,1166.0262,2157.0423,2153.1851,0,0.082496245,0.78711991,0.061120382,0.0073906145,0.52601525,8.27,3.6768292,0.00043086473
0.933,1164.1676,2153.9225,2150.0894,0,0.082436115,0.78711264,0.060130463,0.0072709145,0.52526733,8.27,3.676914,0.00042387642
0.934,1162.3087,2150.8026,2146.9933,0,0.082376973,0.78710549,0.059141997,0.0071513902,0.52451928,8.27,3.6769973,0.00041689884
0.935,1160.4495,2147.6828,2143.8968,0,0.082318818,0.78709845,0.058154981,0.0070320413,0.52377111,8.27,3.6770793,0.00040993195
0.936,1158.5901,2144.5629,2140.7998,0,0.082261648,0.78709154,0.057169412,0.0069128672,0.52302281,8.27,3.6771599,0.00040297573
0.937,1156.7304,2141.4431,2137.7024,0,0.082205463,0.78708475,0.056185287,0.0067938678,0.52227438,8.27,3.6772391,0.00039603015
0.938,1154.8704,2138.3232,2134.6045,0,0.08215026,0.78707807,0.055202602,0.0066750426,0.52152583,8.27,3.6773169,0.00038909517
0.939,1153.0102,2135.2034,2131.5063,0,0.082096039,0.78707152,0.054221356,0.0065563913,0.52077715,8.27,3.6773934,0.00038217078
0.94,1151.1497,2132.0835,2128.4075,0,0.082042797,0.78706508,0.053241544,0.0064379134,0.52002835,8.27,3.6774684,0.00037525692
0.941,1149.2889,2128.9636,2125.3084,0,0.081990534,0.78705876,0.052263164,0.0063196087,0.51927943,8.27,3.6775421,0.00036835359
0.942,1147.4279,2125.8438,2122.2088,0,0.081939248,0.78705256,0.051286212,0.0062014767,0.51853038,8.27,3.6776144,0.00036146074
0.943,1145.5667,2122.7239,2119.1088,0,0.081888937,0.78704647,0.050310686,0.0060835171,0.5177812,8.27,3.6776853,0.00035457835
0.944,1143.7052,2119.6041,2116.0084,0,0.081839601,0.78704051,0.049336583,0.0059657295,0.51703191,8.27,3.6777549,0.00034770639
0.945,1141.8434,2116.4842,2112.9076,0,0.081791237,0.78703466,0.0483639,0.0058481137,0.51628249,8.27,3.677823,0.00034084482
0.946,1139.9814,2113.3644,2109.8063,0,0.081743844,0.78702893,0.047392633,0.0057306691,0.51553295,8.27,3.6778898,0.00033399363
0.947,1138.1191,2110.2445,2106.7047,0,0.081697421,0.78702331,0.046422781,0.0056133955,0.51478329,8.27,3.6779553,0.00032715277
0.948,1136.2565,2107.1247,2103.6026,0,0.081651967,0.78701782,0.045454339,0.0054962925,0.51403351,8.27,3.6780193,0.00032032222
0.949,1134.3938,2104.0048,2100.5001,0,0.08160748,0.78701244,0.044487305,0.0053793597,0.5132836,8.27,3.678082,0.00031350196
0.95,1132.5307,2100.8849,2097.3972,0,0.081563958,0.78700718,0.043521676,0.0052625968,0.51253358,8.27,3.6781434,0.00030669194
0.951,1130.6674,2097.7651,2094.2939,0,0.081521401,0.78700203,0.042557449,0.0051460035,0.51178344,8.27,3.6782033,0.00029989215
0.952,1128.8039,2094.6452,2091.1901,0,0.081479806,0.786997,0.041594621,0.0050295793,0.51103318,8.27,3.678262,0.00029310255
0.953,1126.9402,2091.5254,2088.086,0,0.081439173,0.78699209,0.040633189,0.0049133239,0.5102828,8.27,3.6783192,0.00028632312
0.954,1125.0761,2088.4055,2084.9815,0,0.0813995,0.78698729,0.03967315,0.004797237,0.5095323,8.27,3.6783751,0.00027955382
0.955,1123.2119,2085.2857,2081.8765,0,0.081360785,0.78698261,0.038714501,0.0046813182,0.50878168,8.27,3.6784297,0.00027279463
0.956,1121.3474,2082.1658,2078.7712,0,0.081323028,0.78697804,0.03775724,0.0045655672,0.50803095,8.27,3.6784829,0.00026604552
0.957,1119.4826,2079.046,2075.6655,0,0.081286227,0.78697359,0.036801364,0.0044499835,0.5072801,8.27,3.6785348,0.00025930646
0.958,1117.6177,2075.9261,2072.5593,0,0.08125038,0.78696926,0.035846869,0.004334567,0.50652914,8.27,3.6785853,0.00025257742
0.959,1115.7524,2072.8062,2069.4528,0,0.081215486,0.78696504,0.034893753,0.0042193171,0.50577805,8.27,3.6786344,0.00024585838
0.96,1113.887,2069.6864,2066.3459,0,0.081181544,0.78696094,0.033942012,0.0041042336,0.50502686,8.27,3.6786823,0.0002391493
0.961,1112.0213,2066.5665,2063.2386,0,0.081148552,0.78695695,0.032991645,0.0039893162,0.50427555,8.27,3.6787288,0.00023245016
0.962,1110.1554,2063.4467,2060.1309,0,0.08111651,0.78695307,0.032042647,0.0038745644,0.50352412,8.27,3.6787739,0.00022576093
0.963,1108.2892,2060.3268,2057.0229,0,0.081085415,0.78694931,0.031095017,0.0037599779,0.50277258,8.27,3.6788177,0.00021908158
0.964,1106.4228,2057.207,2053.9144,0,0.081055266,0.78694567,0.030148752,0.0036455564,0.50202093,8.27,3.6788602,0.00021241209
0.965,1104.5562,2054.0871,2050.8056,0,0.081026062,0.78694213,0.029203847,0.0035312996,0.50126916,8.27,3.6789014,0.00020575242
0.966,1102.6893,2050.9673,2047.6963,0,0.080997802,0.78693872,0.028260302,0.003417207,0.50051728,8.27,3.6789412,0.00019910255
0.967,1100.8222,2047.8474,2044.5867,0,0.080970484,0.78693541,0.027318112,0.0033032784,0.49976529,8.27,3.6789797,0.00019246245
0.968,1098.9549,2044.7275,2041.4768,0,0.080944106,0.78693222,0.026377276,0.0031895134,0.49901318,8.27,3.6790168,0.00018583209
0.969,1097.0874,2041.6077,2038.3664,0,0.080918669,0.78692915,0.02543779,0.0030759117,0.49826097,8.27,3.6790527,0.00017921145
0.97,1095.2196,2038.4878,2035.2557,0,0.080894169,0.78692619,0.024499651,0.0029624729,0.49750864,8.27,3.6790872,0.0001726005
0.971,1093.3516,2035.368,2032.1446,0,0.080870606,0.78692334,0.023562857,0.0028491967,0.49675621,8.27,3.6791204,0.00016599921
0.972,1091.4834,2032.2481,2029.0331,0,0.080847979,0.7869206,0.022627404,0.0027360828,0.49600366,8.27,3.6791523,0.00015940756
0.973,1089.6149,2029.1283,2025.9213,0,0.080826285,0.78691798,0.021693291,0.0026231307,0.495251,8.27,3.6791829,0.00015282551
0.974,1087.7463,2026.0084,2022.8091,0,0.080805525,0.78691547,0.020760514,0.0025103403,0.49449824,8.27,3.6792121,0.00014625304
0.975,1085.8774,2022.8886,2019.6965,0,0.080785696,0.78691307,0.019829071,0.0023977111,0.49374536,8.27,3.67924,0.00013969012
0.976,1084.0083,2019.7687,2016.5836,0,0.080766797,0.78691078,0.018898958,0.0022852428,0.49299238,8.27,3.6792667,0.00013313674
0.977,1082.1389,2016.6488,2013.4703,0,0.080748827,0.78690861,0.017970174,0.0021729351,0.49223929,8.27,3.679292,0.00012659285
0.978,1080.2694,2013.529,2010.3567,0,0.080731784,0.78690655,0.017042714,0.0020607877,0.49148609,8.27,3.679316,0.00012005843
0.979,1078.3996,2010.4091,2007.2427,0,0.080715667,0.7869046,0.016116577,0.0019488002,0.49073278,8.27,3.6793387,0.00011353346
0.98,1076.5297,2007.2893,2004.1283,0,0.080700476,0.78690277,0.01519176,0.0018369722,0.48997937,8.27,3.6793601,0.00010701792
0.981,1074.6595,2004.1694,2001.0136,0,0.080686207,0.78690104,0.01426826,0.0017253035,0.48922585,8.27,3.6793802,0.00010051176
0.982,1072.7891,2001.0496,1997.8986,0,0.080672861,0.78689943,0.013346074,0.0016137937,0.48847223,8.27,3.679399,9.4014974e-05
0.983,1070.9186,1997.9297,1994.7832,0,0.080660436,0.78689792,0.0124252,0.0015024426,0.48771982,8.27,3.6794165,8.7527528e-05
0.984,1069.0481,1994.8099,1991.6674,0,0.080648929,0.78689653,0.011507501,0.0013914753,0.48696794,8.27,3.6794327,8.1062544e-05
0.985,1067.1773,1991.69,1988.5513,0,0.080638337,0.78689525,0.010591889,0.0012807605,0.48621595,8.27,3.6794477,7.4612352e-05
0.986,1065.3063,1988.5701,1985.4348,0,0.080628659,0.78689408,0.0096774061,0.0011701821,0.48546384,8.27,3.6794613,6.817019e-05
0.987,1063.4351,1985.4503,1982.318,0,0.080619895,0.78689302,0.0087642658,0.0010597661,0.48471163,8.27,3.6794736,6.1737561e-05
0.988,1061.5637,1982.3304,1979.2009,0,0.080612043,0.78689207,0.0078523851,0.00094950243,0.48395931,8.27,3.6794847,5.5313872e-05
0.989,1059.6921,1979.2106,1976.0834,0,0.080605101,0.78689123,0.006941806,0.00083939613,0.48320689,8.27,3.6794945,4.8899412e-05
0.99,1057.8203,1976.0907,1972.9656,0,0.080599068,0.7868905,0.0060324905,0.00072944262,0.48245435,8.27,3.679503,4.2493906e-05
0.991,1055.9483,1972.9709,1969.8474,0,0.080593944,0.78688988,0.0051244753,0.00061964635,0.48170171,8.27,3.6795102,3.6097607e-05
0.992,1054.0761,1969.851,1966.7289,0,0.080589726,0.78688937,0.0042176961,0.00050999952,0.48094896,8.27,3.6795161,2.9710053e-05
0.993,1052.2037,1966.7312,1963.6101,0,0.080586414,0.78688897,0.0033122907,0.00040051882,0.4801961,8.27,3.6795208,2.3332211e-05
0.994,1050.331,1963.6113,1960.491,0,0.080584006,0.78688868,0.0024077628,0.00029114423,0.47944314,8.27,3.6795242,1.6960576e-05
0.995,1048.4582,1960.4914,1957.3715,0,0.080582499,0.7868885,0.0015071852,0.0001822473,0.47869007,8.27,3.6795263,1.0616787e-05
0.996,1046.585,1957.3716,1954.2515,0,0.080581943,0.78688843,0.00055624867,6.7261024e-05,0.4779369,8.27,3.6795271,3.9182779e-06
0.997,1044.717,1954.2517,1951.14,0,0.080580758,0.78688829,0.0011844222,0.00014321912,0.47718355,8.27,3.6795288,8.3432005e-06
0.998,1042.8478,1951.1319,1948.0265,0,0.080580758,0.78688829,0,0,0.47643226,8.27,3.6795288,0
0.999,1041.4177,1951.1319,1945.6441,0,0.080456465,0.78687326,0.124293,0.015029383,0.47568045,8.27,3.6797039,0.00087553321
1,1039.9346,1948.012,1943.1739,0,0.080347916,0.78686013,0.10854935,0.013125677,0.47510515,8.27,3.6798568,0.00076459685
1.001,1038.3978,1944.8922,1940.6141,0,0.080255438,0.78684895,0.09247784,0.011182327,0.47450864,8.27,3.6799871,0.00065136576
1.002,1036.8055,1941.7723,1937.962,0,0.080179505,0.78683977,0.075933194,0.0091817646,0.47389048,8.27,3.680094,0.00053481495
1.003,1035.1553,1938.6525,1935.2133,0,0.080120872,0.78683268,0.058633227,0.0070898702,0.47325002,8.27,3.6801766,0.0004129553
1.004,1033.4418,1935.5326,1932.3594,0,0.080080994,0.78682786,0.039877688,0.0048219695,0.47258619,8.27,3.6802328,0.00028085326
1.005,1031.6483,1932.4127,1929.3722,0,0.0800647,0.78682589,0.016294341,0.0019702952,0.47189696,8.27,3.6802558,0.00011475713
1.006,1029.8005,1929.2929,1926.2944,0,0.0800647,0.78682589,0,0,0.47117549,8.27,3.6802558,0
1.007,1028.3855,1929.2929,1923.9372,0,0.079942467,0.78681111,0.12223279,0.014780264,0.4704321,8.27,3.6804279,0.00086085077
1.008,1026.9142,1926.173,1921.4866,0,0.079836905,0.78679834,0.10556142,0.01276438,0.46986276,8.27,3.6805766,0.0007434043
1.009,1025.3849,1923.0532,1918.9395,0,0.079748533,0.78678766,0.088372164,0.010685872,0.46927083,8.27,3.6807011,0.00062232578
1.01,1023.7951,1919.9333,1916.2915,0,0.07967814,0.78677915,0.070393544,0.0085119159,0.4686556,8.27,3.6808002,0.00049570175
1.011,1022.1398,1916.8135,1913.5344,0,0.079627119,0.78677298,0.051021077,0.0061694168,0.46801596,8.27,3.6808721,0.00035927379
1.012,1020.4067,1913.6936,1910.6479,0,0.079598937,0.78676957,0.028181171,0.0034076385,0.46734995,8.27,3.6809117,0.00019843874
1.013,1018.5772,1910.5738,1907.6007,0,0.079598937,0.78676957,0,0,0.46665266,8.27,3.6809117,0
1.014,1017.1799,1910.5738,1905.2731,0,0.079477142,0.78675484,0.1217951,0.014727339,0.46591653,8.27,3.6810833,0.00085761538
1.015,1015.7234,1907.4539,1902.847,0,0.079372817,0.78674223,0.10432548,0.012614931,0.4653542,8.27,3.6812302,0.00073456955
1.016,1014.2053,1904.334,1900.3186,0,0.079286661,0.78673181,0.086155962,0.010417891,0.46476809,8.27,3.6813515,0.00060661134
1.017,1012.6218,1901.2142,1897.6812,0,0.07921979,0.78672372,0.066870616,0.008085927,0.46415722,8.27,3.6814457,0.00047081057
1.018,1010.9654,1898.0943,1894.9223,0,0.079174369,0.78671823,0.045420848,0.0054922429,0.46352002,8.27,3.6815096,0.00031978273
1.019,1009.2083,1894.9745,1891.9959,0,0.079158227,0.78671628,0.016142523,0.0019519375,0.46285343,8.27,3.6815324,0.00011364848
1.02,1007.3971,1891.8546,1888.9792,0,0.079158227,0.78671628,0,0,0.46214634,8.27,3.6815324,0
1.021,1006.0122,1891.8546,1886.6721,0,0.079038365,0.78670178,0.11986222,0.014493618,0.46141742,8.27,3.6817011,0.00084386287
1.022,1004.5647,1888.7348,1884.2612,0,0.078936834,0.78668951,0.1015307,0.012276989,0.46085994,8.27,3.6818441,0.00071477111
1.023,1003.0517,1885.6149,1881.7413,0,0.078854575,0.78667956,0.082258899,0.0099466626,0.46027739,8.27,3.6819599,0.00057907613
1.024,1001.4676,1882.4951,1879.1028,0,0.078793185,0.78667214,0.061389996,0.007423216,0.45966844,8.27,3.6820463,0.00043215219
1.025,999.79952,1879.3752,1876.3247,0,0.078756278,0.78666767,0.036907213,0.0044627827,0.45903085,8.27,3.6820983,0.00025980061
1.026,998.00367,1876.2553,1873.3336,0,0.078756278,0.78666767,0,0,0.45835946,8.27,3.6820983,0
1.027,996.63847,1876.2553,1871.0594,0,0.078635387,0.78665306,0.12089137,0.014618061,0.45763662,8.27,3.6822685,0.0008509775
1.028,995.20834,1873.1355,1868.6775,0,0.078533469,0.78664073,0.10191707,0.012323708,0.457087,8.27,3.682412,0.00071738062
1.029,993.70964,1870.0156,1866.1814,0,0.078451637,0.78663084,0.081832832,0.0098951429,0.45651132,8.27,3.6825272,0.00057598792
1.03,992.13553,1866.8958,1863.5596,0,0.078391837,0.78662361,0.0597998,0.0072309311,0.45590803,8.27,3.6826113,0.00042089323
1.031,990.46882,1863.7759,1860.7837,0,0.07835893,0.78661963,0.032906815,0.0039790587,0.45527436,8.27,3.6826577,0.00023160511
1.032,988.68823,1860.6561,1857.8181,0,0.07835893,0.78661963,0,0,0.45460341,8.27,3.6826577,0
1.033,987.33305,1860.6561,1855.5606,0,0.078239716,0.78660521,0.11921388,0.014415222,0.45388659,8.27,3.6828255,0.00083904189
1.034,985.91011,1857.5362,1853.1907,0,0.078140239,0.78659318,0.099476859,0.012028641,0.4533409,8.27,3.6829655,0.00070009841
1.035,984.4148,1854.4164,1850.7003,0,0.078061876,0.78658371,0.078362919,0.0094755646,0.45276803,8.27,3.6830758,0.00055148172
1.036,982.83802,1851.2965,1848.0741,0,0.078007214,0.7865771,0.054662335,0.006609714,0.45216601,8.27,3.6831527,0.00038467653
1.037,981.15038,1848.1766,1845.2633,0,0.077984544,0.78657436,0.022670015,0.0027412352,0.45153116,8.27,3.6831846,0.00015953289
1.038,979.38501,1845.0568,1842.3231,0,0.077984544,0.78657436,0,0,0.45085167,8.27,3.6831846,0
1.039,978.03814,1845.0568,1840.0795,0,0.077867474,0.7865602,0.11707052,0.014156048,0.45014085,8.27,3.6833494,0.00082383876
1.04,976.62043,1841.9369,1837.7183,0,0.077770961,0.78654853,0.096512669,0.011670214,0.44959842,8.27,3.6834852,0.00067914041
1.041,975.12612,1838.8171,1835.2295,0,0.077696722,0.78653955,0.074238764,0.008976876,0.44902756,8.27,3.6835897,0.00052238412
1.042,973.54271,1835.6972,1832.5924,0,0.077648281,0.7865337,0.048440699,0.0058574001,0.44842584,8.27,3.6836579,0.00034084531
1.043,971.78975,1832.5774,1829.6729,0,0.077648281,0.7865337,0,0,0.44778822,8.27,3.6836579,0
1.044,970.46886,1832.5774,1827.4726,0,0.077527553,0.7865191,0.120728,0.014598307,0.44708233,8.27,3.6838278,0.00084946771
